book,chapter,character,mentions
a-princess-of-mars,25,Kantos Kan,5
a-princess-of-mars,25,Tal Hajus,0
a-princess-of-mars,26,John Carter,1
a-princess-of-mars,26,Dejah Thoris,6
a-princess-of-mars,26,Tars Tarkas,7
a-princess-of-mars,26,Sola,0
a-princess-of-mars,26,Woola,1
a-princess-of-mars,26,Sarkoja,0
a-princess-of-mars,26,Kantos Kan,2
a-princess-of-mars,26,Tal Hajus,0
a-princess-of-mars,27,John Carter,4
a-princess-of-mars,27,Dejah Thoris,9
a-princess-of-mars,27,Tars Tarkas,1
a-princess-of-mars,27,Sola,2
a-princess-of-mars,27,Woola,2
a-princess-of-mars,27,Sarkoja,0
a-princess-of-mars,27,Kantos Kan,0
a-princess-of-mars,27,Tal Hajus,0
a-princess-of-mars,28,John Carter,0
a-princess-of-mars,28,Dejah Thoris,0
a-princess-of-mars,28,Tars Tarkas,0
a-princess-of-mars,28,Sola,0
a-princess-of-mars,28,Woola,0
a-princess-of-mars,28,Sarkoja,0
a-princess-of-mars,28,Kantos Kan,0
a-princess-of-mars,28,Tal Hajus,0
the-lost-world,1,Malone,0
the-lost-world,1,Challenger,0
the-lost-world,1,Summerlee,0
the-lost-world,1,Lord John Roxton,0
the-lost-world,1,Gladys,9
the-lost-world,1,Zambo,0
the-lost-world,1,McArdle,0
the-lost-world,2,Malone,5
the-lost-world,2,Challenger,13
the-lost-world,2,Summerlee,0
the-lost-world,2,Lord John Roxton,0
the-lost-world,2,Gladys,0
the-lost-world,2,Zambo,0
the-lost-world,2,McArdle,3
the-lost-world,3,Malone,1
the-lost-world,3,Challenger,1
the-lost-world,3,Summerlee,0
the-lost-world,3,Lord John Roxton,0
the-lost-world,3,Gladys,0
the-lost-world,3,Zambo,0
the-lost-world,3,McArdle,0
the-lost-world,4,Malone,9
the-lost-world,4,Challenger,2
the-lost-world,4,Summerlee,0
the-lost-world,4,Lord John Roxton,0
the-lost-world,4,Gladys,0
the-lost-world,4,Zambo,0
the-lost-world,4,McArdle,1
the-lost-world,5,Malone,5
the-lost-world,5,Challenger,22
the-lost-world,5,Summerlee,10
the-lost-world,5,Lord John Roxton,4
the-lost-world,5,Gladys,3
the-lost-world,5,Zambo,0
the-lost-world,5,McArdle,3
the-lost-world,6,Malone,2
the-lost-world,6,Challenger,4
the-lost-world,6,Summerlee,3
the-lost-world,6,Lord John Roxton,10
the-lost-world,6,Gladys,0
the-lost-world,6,Zambo,0
the-lost-world,6,McArdle,3
the-lost-world,7,Malone,0
the-lost-world,7,Challenger,12
the-lost-world,7,Summerlee,10
the-lost-world,7,Lord John Roxton,19
the-lost-world,7,Gladys,0
the-lost-world,7,Zambo,1
the-lost-world,7,McArdle,2
the-lost-world,8,Malone,0
the-lost-world,8,Challenger,25
the-lost-world,8,Summerlee,15
the-lost-world,8,Lord John Roxton,8
the-lost-world,8,Gladys,0
the-lost-world,8,Zambo,1
the-lost-world,8,McArdle,0
the-lost-world,9,Malone,1
the-lost-world,9,Challenger,26
the-lost-world,9,Summerlee,19
the-lost-world,9,Lord John Roxton,27
the-lost-world,9,Gladys,0
the-lost-world,9,Zambo,6
the-lost-world,9,McArdle,1
the-lost-world,10,Malone,2
the-lost-world,10,Challenger,15
the-lost-world,10,Summerlee,16
the-lost-world,10,Lord John Roxton,18
the-lost-world,10,Gladys,0
the-lost-world,10,Zambo,4
the-lost-world,10,McArdle,0
the-lost-world,11,Malone,3
the-lost-world,11,Challenger,24
the-lost-world,11,Summerlee,23
the-lost-world,11,Lord John Roxton,22
the-lost-world,11,Gladys,3
the-lost-world,11,Zambo,0
the-lost-world,11,McArdle,1
the-lost-world,12,Malone,4
the-lost-world,12,Challenger,7
the-lost-world,12,Summerlee,5
the-lost-world,12,Lord John Roxton,4
the-lost-world,12,Gladys,2
the-lost-world,12,Zambo,5
the-lost-world,12,McArdle,2
the-lost-world,13,Malone,1
the-lost-world,13,Challenger,21
the-lost-world,13,Summerlee,18
the-lost-world,13,Lord John Roxton,20
the-lost-world,13,Gladys,0
the-lost-world,13,Zambo,2
the-lost-world,13,McArdle,0
the-lost-world,14,Malone,0
the-lost-world,14,Challenger,15
the-lost-world,14,Summerlee,14
the-lost-world,14,Lord John Roxton,17
the-lost-world,14,Gladys,0
the-lost-world,14,Zambo,2
the-lost-world,14,McArdle,0
the-lost-world,15,Malone,1
the-lost-world,15,Challenger,22
the-lost-world,15,Summerlee,10
the-lost-world,15,Lord John Roxton,11
the-lost-world,15,Gladys,0
the-lost-world,15,Zambo,3
the-lost-world,15,McArdle,1
the-lost-world,16,Malone,3
the-lost-world,16,Challenger,18
the-lost-world,16,Summerlee,14
the-lost-world,16,Lord John Roxton,17
the-lost-world,16,Gladys,11
the-lost-world,16,Zambo,0
the-lost-world,16,McArdle,0
